,names,scores,logfoldchanges,pvals,pvals_adj,effect_size,significance
1266,SERTAD1,2.4920487,,0.01270086244140642,0.07001428244737308,,Not Significant
1267,MS4A4A,2.4891872,,0.01280354759226316,0.07049395098763496,,Not Significant
1268,PRDX1,2.48907,,0.012807774292505436,0.07049565091619771,,Not Significant
1269,DPY30,2.4844666,,0.01297456838207545,0.07134823010350964,,Not Significant
1270,MT-ATP8,2.4843042,,0.012980490176498055,0.07135898556239825,,Not Significant
1271,MAP3K7CL,2.4836903,,0.013002882982145627,0.07143843465580038,,Not Significant
1272,ATP5IF1,2.4801972,,0.013130976167386106,0.07209815507469583,,Not Significant
1273,ATP6AP1,2.4793668,,0.013161590936812665,0.07224420552961265,,Not Significant
1274,GTPBP2,2.4779766,,0.013212978664050776,0.07245995888517696,,Not Significant
1275,EXOC6,2.4712431,,0.013464427959968113,0.07370412299473875,,Not Significant
1276,COMMD8,2.467777,,0.013595501477558815,0.07435375625705645,,Not Significant
1277,RAB8A,2.46404,,0.013738076687520384,0.07501948826663256,,Not Significant
1278,REEP5,2.4587326,,0.013942844081849991,0.07606840314273103,,Not Significant
1279,GAPDH,2.458245,,0.013961783652620305,0.0761486430013935,,Not Significant
1280,XRN2,2.4579744,,0.013972315446596663,0.07618299146382235,,Not Significant
1281,MAML3,2.4567196,,0.014021204333752759,0.07638011794647696,,Not Significant
1282,RRAS,2.455835,,0.014055763449069954,0.07654520331087036,,Not Significant
1283,VSIR,2.4488127,,0.014332798399244069,0.07791239927419896,,Not Significant
1284,NEU1,2.4474766,,0.014386041033541429,0.07817820486756596,,Not Significant
1285,MAML2,2.447188,,0.014397575864221274,0.07821726525511273,,Not Significant
1286,MMRN1,2.443839,,0.014531904491935234,0.07887558296331544,,Not Significant
1287,ADGRE2,2.4402647,,0.01467650301372063,0.0795264422196064,,Not Significant
1288,DCAF12,2.4402196,,0.014678336831618568,0.0795264422196064,,Not Significant
1289,TMEM131,2.4387753,,0.014737125746216027,0.07982092220098283,,Not Significant
1290,BCKDK,2.4357426,,0.01486125836395882,0.08039645873202377,,Not Significant
1291,EPB41L3,2.4309406,,0.015059686252780672,0.08137205247636116,,Not Significant
1292,AC023157.3,2.4291713,,0.015133377377974667,0.08169662741131059,,Not Significant
1293,PRKAR1B,2.4282596,,0.015171474705259083,0.08185317672315642,,Not Significant
1294,ZNF524,2.4269328,,0.01522707420115669,0.08212852101361282,,Not Significant
1295,GCHFR,2.4237735,,0.015360176640573972,0.08279678199336353,,Not Significant
1296,TBC1D1,2.422862,,0.015398776133108392,0.08295514340210158,,Not Significant
1297,CD19,2.421824,,0.015442829979539833,0.0831633336576551,,Not Significant
1298,GNPDA1,2.415614,,0.015708711053167814,0.08444781535095562,,Not Significant
1299,TBC1D2,2.4154875,,0.015714162973355095,0.08445189198912133,,Not Significant
1300,PLD1,2.4109743,,0.01590996881203966,0.08547867089729162,,Not Significant
1301,SLFN5,2.4107487,,0.015919815176669825,0.08550604014143885,,Not Significant
1302,XK,2.4082031,,0.01603125382846897,0.08605320708103883,,Not Significant
1303,MRPL28,2.4067862,,0.016093592623499672,0.0863363184480112,,Not Significant
1304,R3HDM4,2.4062355,,0.016117870847997633,0.08644078991595273,,Not Significant
1305,UQCR11,2.405378,,0.016155745308273368,0.08659229232402821,,Not Significant
1306,ELL,2.4037714,,0.01622692072276475,0.08687027211089145,,Not Significant
1307,MARCO,2.402968,,0.01626261165682273,0.08700087900317016,,Not Significant
1308,ARRDC3,2.4028957,,0.016265823207173034,0.08700087900317016,,Not Significant
1309,ELOVL7,2.4015238,,0.01632694864173836,0.08727593194022529,,Not Significant
1310,RNF10,2.392389,,0.016739084595362552,0.08921396597285498,,Not Significant
1311,ATP6V1C1,2.3898346,,0.016855958210692815,0.08981026238821314,,Not Significant
1312,FCAR,2.3865762,,0.017006083540877865,0.09055651410210579,,Not Significant
1313,DUSP3,2.385475,,0.01705708301336375,0.0907631043558455,,Not Significant
1314,PPP4R2,2.3854117,,0.017060013279134634,0.0907631043558455,,Not Significant
1315,PADI2,2.385105,,0.0170742522823269,0.09081200748327162,,Not Significant
1316,PSME2,2.38478,,0.017089340238521364,0.09086539565949021,,Not Significant
1317,LRMDA,2.3843827,,0.01710779695890921,0.09093665899014873,,Not Significant
1318,TAP1,2.3838413,,0.017132993397146124,0.091043694682472,,Not Significant
1319,AGPAT2,2.383056,,0.017169586059776476,0.09118428629679992,,Not Significant
1320,CNP,2.3823428,,0.017202873255822742,0.09133410991207394,,Not Significant
1321,UQCRC1,2.3810883,,0.017261579311629815,0.09161876004547354,,Not Significant
1322,DPYSL2,2.3799148,,0.017316643200420333,0.09185682815600325,,Not Significant
1323,CHCHD5,2.3797433,,0.01732470388879748,0.0918725013472246,,Not Significant
1324,NAPG,2.3783984,,0.01738803082403863,0.09216754007870809,,Not Significant
1325,NDUFA11,2.3735151,,0.01761967251891839,0.09324434342144076,,Not Significant
1326,PHF11,2.3733256,,0.017628718435574942,0.0932647841256395,,Not Significant
1327,ME2,2.3695526,,0.01780962408606393,0.09413882672754062,,Not Significant
1328,GSDMD,2.369056,,0.017833548149098453,0.09422820354287613,,Not Significant
1329,CTNS,2.3687673,,0.017847480557668084,0.09422820354287613,,Not Significant
1330,WBP4,2.3639925,,0.01807918651906188,0.09536757638155392,,Not Significant
1331,PPT1,2.3600929,,0.018270355695233116,0.09626310688852985,,Not Significant
1332,METTL22,2.3553722,,0.018504160653223124,0.09740940978158094,,Not Significant
1333,ZEB2,2.355255,,0.018510005447930692,0.0974116782756996,,Not Significant
1334,PLEKHO2,2.354975,,0.01852394955555939,0.09745655682841525,,Not Significant
1335,LMO4,2.353594,,0.018592905201284798,0.09779074635683056,,Not Significant
1336,TNFRSF13C,2.3476548,,0.01889202590081683,0.0991900268553829,,Not Significant
1337,RAB3GAP1,2.34575,,0.01898883158421408,0.09958205966038006,,Not Significant
1338,TESC,2.3442338,,0.01906621897381635,0.0999005468828997,,Not Significant
1339,AC093673.1,2.3424916,,0.01915546254976725,0.10033399778053817,,Not Significant
1340,AP1S2,2.3401086,,0.01927812790231065,0.10083469632159171,,Not Significant
1341,AIG1,2.338511,,0.01936075336490703,0.10120802884798727,,Not Significant
1342,PCBP1,2.3362997,,0.019475632472177273,0.10169038162271783,,Not Significant
1343,AC087239.1,2.3350449,,0.01954107319806764,0.10200247463093445,,Not Significant
1344,CARD6,2.3340158,,0.019594887296777264,0.10219443684954009,,Not Significant
1345,FCGRT,2.3267407,,0.019979068742802336,0.1040472891141078,,Not Significant
1346,TMEM9,2.322417,,0.020210486250013635,0.105100369681068,,Not Significant
1347,GPR132,2.320937,,0.02029025468679803,0.10546929464367812,,Not Significant
1348,EPHB2,2.3207743,,0.020299026464665474,0.10546929464367812,,Not Significant
1349,TSC22D2,2.320666,,0.020304876154376757,0.10546929464367812,,Not Significant
1350,HBEGF,2.320287,,0.020325361651245138,0.1055400736912294,,Not Significant
1351,CXorf21,2.3200884,,0.020336099343494268,0.1055400736912294,,Not Significant
1352,PSAP,2.3144288,,0.020644210845060306,0.10698481732003746,,Not Significant
1353,FLT3,2.313788,,0.02067935590777453,0.10710525355457315,,Not Significant
1354,GPR183,2.3022342,,0.021321963838147964,0.11021146088474469,,Not Significant
1355,PCBD1,2.3012505,,0.02137748099905527,0.11043497433706617,,Not Significant
1356,POU2AF1,2.2996438,,0.021468412700270223,0.11087289027438636,,Not Significant
1357,FAM208A,2.2977662,,0.021575096511977355,0.11135992872633636,,Not Significant
1358,TMEM141,2.2959518,,0.021678628191528503,0.11183014823686134,,Not Significant
1359,STK40,2.2953923,,0.021710650479892523,0.11196323705494589,,Not Significant
1360,GALNT2,2.294923,,0.02173753961968206,0.11206701888675576,,Not Significant
1361,WASHC3,2.2892635,,0.022064049302429,0.11342812545674429,,Not Significant
1362,KLF7,2.282277,,0.022472986101549776,0.11516845312594277,,Not Significant
1363,PSMD4,2.2816002,,0.0225129597051746,0.11534045671275812,,Not Significant
1364,SNX9,2.2802281,,0.02259416246828204,0.11569059911548056,,Not Significant
1365,AIDA,2.2773306,,0.022766486715033507,0.11647352728564056,,Not Significant
1366,MEA1,2.276708,,0.022803677136589002,0.11659748869526738,,Not Significant
1367,SMCR8,2.275038,,0.022903651178137276,0.1169757012910088,,Not Significant
1368,TAL1,2.2714546,,0.023119476040878096,0.11794406929501547,,Not Significant
1369,AC020916.1,2.263051,,0.023632543271245126,0.12018664530229325,,Not Significant
1370,ATP5F1C,2.2621756,,0.023686563293329986,0.12039331450194533,,Not Significant
1371,ATP11A,2.2595758,,0.023847584361588986,0.12114330474818481,,Not Significant
1372,MAP2K6,2.2566783,,0.02402817384436444,0.12188861910957129,,Not Significant
1373,FCGR2B,2.2561097,,0.024063755513054137,0.12200605547399082,,Not Significant
1374,DYNC1LI1,2.2560918,,0.024064885837669837,0.12200605547399082,,Not Significant
1375,TOR4A,2.255487,,0.024102778325504535,0.12216374377769101,,Not Significant
1376,TRIM7,2.2553155,,0.02411353336734034,0.1221838371947493,,Not Significant
1377,GNB2,2.2538533,,0.02420540335773166,0.12258030470466247,,Not Significant
1378,OR2B6,2.2535462,,0.024224723191760687,0.12264362532058246,,Not Significant
1379,CEP170,2.2476883,,0.024596075963021755,0.124453654331454,,Not Significant
1380,HPCAL1,2.2448359,,0.024778667191795015,0.1252190797312061,,Not Significant
1381,FBH1,2.2447817,,0.024782145441161838,0.1252190797312061,,Not Significant
1382,TPST1,2.2427778,,0.024911138304255877,0.12576490221898878,,Not Significant
1383,IGHD,2.2417037,,0.02498052219173005,0.12604445759837318,,Not Significant
1384,MRPS36,2.239357,,0.025132699660792106,0.12665544190369815,,Not Significant
1385,SUB1,2.2381744,,0.02520967726971295,0.12695150381022813,,Not Significant
1386,TANGO2,2.2326865,,0.025569624756520696,0.12840476088308034,,Not Significant
1387,ST3GAL6,2.2296267,,0.02577224326074483,0.1293500622009991,,Not Significant
1388,TBXA2R,2.228399,,0.02585391917420333,0.12972380582862256,,Not Significant
1389,SLC7A5,2.2278032,,0.02589363661829566,0.12985066992000943,,Not Significant
1390,MAP1LC3A,2.2265937,,0.02597443738682359,0.1301470487054071,,Not Significant
1391,ITGB5,2.2265937,,0.02597443738682359,0.1301470487054071,,Not Significant
1392,SLC25A24,2.226025,,0.026012501084265623,0.13026521903957455,,Not Significant
1393,CPT1A,2.2247524,,0.026097866042084087,0.13065634493467418,,Not Significant
1394,NCSTN,2.221196,,0.026337688499882935,0.13178365661245653,,Not Significant
1395,F11R,2.220871,,0.02635969586134824,0.13185710526361938,,Not Significant
1396,COX7B,2.2168994,,0.026629961255264508,0.13313500774269918,,Not Significant
1397,CLDN5,2.2162497,,0.026674413607966085,0.13332020112448162,,Not Significant
1398,VNN1,2.2158525,,0.02670161047161537,0.13341907170668574,,Not Significant
1399,RABGAP1L,2.2125487,,0.026928768506847785,0.13429305203539696,,Not Significant
1400,KIAA0319L,2.2116823,,0.026988626428435348,0.13455426858598982,,Not Significant
1401,H1F0,2.2093265,,0.027151946128583293,0.13529353826962037,,Not Significant
1402,THOC7,2.202981,,0.027596094842310476,0.13712690817390014,,Not Significant
1403,SOS1,2.202683,,0.02761709702296077,0.13717448552483943,,Not Significant
1404,LSM6,2.2026289,,0.027620917082003735,0.13717448552483943,,Not Significant
1405,YTHDF3,2.1940267,,0.028233483344193414,0.13994629912178294,,Not Significant
1406,NBN,2.1937017,,0.028256850972513247,0.14002355261592697,,Not Significant
1407,SCYL2,2.193458,,0.028274387628506155,0.14007187681710112,,Not Significant
1408,SERPINB8,2.1908946,,0.028459416084601823,0.14087215229992864,,Not Significant
1409,PPP2R3C,2.1888456,,0.02860805768196504,0.1414522621246488,,Not Significant
1410,MYLK,2.186914,,0.028748798561797965,0.142105902073854,,Not Significant
1411,SSU72,2.1868148,,0.02875604898854568,0.142105902073854,,Not Significant
1412,SEC16A,2.1854517,,0.02885573683839015,0.14232491034351807,,Not Significant
1413,WDSUB1,2.1842694,,0.028942461884219846,0.14267444292678566,,Not Significant
1414,EGR2,2.1790702,,0.02932645454598327,0.14440911238256074,,Not Significant
1415,UBE2S,2.176976,,0.029482352039839423,0.14513706162868145,,Not Significant
1416,TCL1A,2.1751437,,0.029619346592900133,0.1457715818506707,,Not Significant
1417,TMEM158,2.1747646,,0.029647758542445182,0.14583163462389725,,Not Significant
1418,CCL4,2.1728148,,0.029794247639076017,0.14643209444684369,,Not Significant
1419,RASGRP4,2.1694481,,0.030048677987909445,0.14756164384182713,,Not Significant
1420,YIPF3,2.1689608,,0.030085666715285727,0.14766268445393782,,Not Significant
1421,MTFR1L,2.1646101,,0.030417562374470138,0.149128937276251,,Not Significant
1422,PLEKHG2,2.1626964,,0.03056453439035589,0.1496456237512037,,Not Significant
1423,LTBR,2.1620014,,0.030618066522171375,0.14982618192369582,,Not Significant
1424,NFAT5,2.1606114,,0.030725372382167854,0.15026953663287473,,Not Significant
1425,STAT3,2.1600878,,0.03076586990766763,0.150426711208876,,Not Significant
1426,CHCHD10,2.1591039,,0.03084210133554487,0.15075847034242293,,Not Significant
1427,MESD,2.1579397,,0.030932529657254883,0.1511116468416989,,Not Significant
1428,CD24,2.1578493,,0.030939549100473446,0.1511116468416989,,Not Significant
1429,TTC7A,2.154997,,0.031162068895344345,0.1519921674258419,,Not Significant
1430,C15orf39,2.1522079,,0.031380986136636216,0.152976993648468,,Not Significant
1431,TRADD,2.1508088,,0.03149129501319662,0.1534731503717353,,Not Significant
1432,NDUFV3,2.1493013,,0.031610515992210104,0.15397076725712952,,Not Significant
1433,ITPR1,2.1478572,,0.0317251025705506,0.15448708269334693,,Not Significant
1434,MTX1,2.1458714,,0.03188324056477597,0.15517315322748554,,Not Significant
1435,OSTM1,2.1452756,,0.03193081354461234,0.1553032373297356,,Not Significant
1436,NEK7,2.1449597,,0.03195606632190464,0.1553594977924967,,Not Significant
1437,RASGRP3,2.1436238,,0.03206303883719715,0.1557533093406286,,Not Significant
1438,LTBP1,2.1433892,,0.0320818629665218,0.15580268835536484,,Not Significant
1439,JDP2,2.1334872,,0.03288477332342372,0.15948671870845363,,Not Significant
1440,SCCPDH,2.1333158,,0.03289882990821524,0.15951189613002337,,Not Significant
1441,DOCK5,2.1270607,,0.03341505246321966,0.16170980069142316,,Not Significant
1442,CISD3,2.1243618,,0.03363991152157263,0.16270685741715799,,Not Significant
1443,THAP2,2.1242623,,0.033648208550505466,0.16270685741715799,,Not Significant
1444,ANG,2.1233869,,0.03372144905609251,0.16301720388669333,,Not Significant
1445,KIF13A,2.122746,,0.03377514446422704,0.16323292354145502,,Not Significant
1446,KRCC1,2.121762,,0.0338577205365345,0.1635771233087424,,Not Significant
1447,ZDHHC20,2.1214101,,0.03388730800558383,0.16364313820302465,,Not Significant
1448,ATP2A3,2.1178086,,0.03419128271004516,0.16497821126356732,,Not Significant
1449,KMT2E-AS1,2.1163282,,0.034316898810560534,0.16545127773698998,,Not Significant
1450,KIAA1958,2.11622,,0.0343261056962254,0.16545127773698998,,Not Significant
1451,PSMB4,2.109315,,0.03491741707745708,0.16794897216966953,,Not Significant
1452,PRRG4,2.1024458,,0.03551424404025748,0.17049300774182305,,Not Significant
1453,MLLT1,2.1012,,0.03562339992998244,0.17083471080495044,,Not Significant
1454,FAM129B,2.1003428,,0.03569870969319775,0.171104657301467,,Not Significant
1455,CLEC5A,2.094981,,0.036172679600374,0.17315731291700837,,Not Significant
1456,ARRDC1,2.094656,,0.036201576653219464,0.17322653820741052,,Not Significant
1457,FCHSD2,2.094575,,0.036208803990333514,0.17322653820741052,,Not Significant
1458,SELPLG,2.091587,,0.036475465118018524,0.17440952534374363,,Not Significant
1459,ZFP36L1,2.0908108,,0.03654502192573971,0.17460291543012071,,Not Significant
1460,STYXL1,2.0903506,,0.03658632408910594,0.17470746532252737,,Not Significant
1461,ADCY7,2.089538,,0.03665930727836312,0.17500952928086697,,Not Significant
1462,THEMIS2,2.0886354,,0.036740545141033275,0.17530433007759524,,Not Significant
1463,TMBIM4,2.0872996,,0.03686105857870952,0.17578611900522673,,Not Significant
1464,STARD4,2.0865054,,0.036932874699905666,0.17608193282337112,,Not Significant
1465,P2RX1,2.0839057,,0.03716874295886693,0.1771126038291559,,Not Significant
1466,FCRL1,2.0824795,,0.03729868682218162,0.17763771095593273,,Not Significant
1467,PAX5,2.0813603,,0.037400938729856496,0.17793630104873293,,Not Significant
1468,PFKP,2.0788329,,0.03763270804281661,0.1789443223610992,,Not Significant
1469,AGPAT1,2.0765944,,0.03783900886561904,0.17973529211169045,,Not Significant
1470,ACSS2,2.075818,,0.03791077295104779,0.1800286454759047,,Not Significant
1471,C3orf58,2.0729928,,0.03817293902295154,0.18103471055349685,,Not Significant
1472,RALGAPA2,2.0722709,,0.03824019314579359,0.18115881183557464,,Not Significant
1473,TRIP11,2.0717022,,0.03829322664729099,0.18131842817492286,,Not Significant
1474,ARL6IP6,2.0698607,,0.03846538342335238,0.18194207253848038,,Not Significant
1475,CENPW,2.0680103,,0.03863904635625565,0.18261948019125504,,Not Significant
1476,EDEM1,2.066837,,0.03874951893586462,0.1830454434793941,,Not Significant
1477,GOLGA2,2.0661962,,0.03880996718892774,0.1832629363162667,,Not Significant
1478,VKORC1,2.0654378,,0.038881586875422994,0.18342852455413894,,Not Significant
1479,ACOT8,2.0633888,,0.03907569246319058,0.1842276313747717,,Not Significant
1480,AFF3,2.0599227,,0.039405920940193684,0.18556156385158468,,Not Significant
1481,LZIC,2.057296,,0.03965774753594842,0.18655211801681565,,Not Significant
1482,SLC38A2,2.0530176,,0.04007086329680079,0.18829852266893096,,Not Significant
1483,LINC01001,2.0523226,,0.04013831630107177,0.1885662467898654,,Not Significant
1484,JARID2,2.0487933,,0.040482325429242676,0.18988490131604888,,Not Significant
